store_id,product_id,month,units
1,1100001451,01/05/2021,25
1,1100001451,01/06/2021,39
1,1100001451,01/07/2021,41
1,1100001451,01/08/2021,52
1,1100001451,01/09/2021,156
1,1100001451,01/10/2021,328
1,1100001451,01/11/2021,437
1,1100001451,01/12/2021,353
1,1100001491,01/03/2020,1
1,1100001491,01/04/2020,0
1,1100001491,01/05/2020,0
1,1100001491,01/06/2020,0
1,1100001491,01/07/2020,0
1,1100001491,01/08/2020,0
1,1100001491,01/09/2020,2
1,1100001491,01/10/2020,2
1,1100001491,01/11/2020,3
1,1100001491,01/12/2020,1
1,1100001491,01/01/2021,1
1,1100001491,01/02/2021,5
1,1100001491,01/03/2021,3
1,1100001491,01/04/2021,1
1,1100001491,01/05/2021,4
1,1100001491,01/06/2021,2
1,1100001491,01/07/2021,0
1,1100001491,01/08/2021,2
1,1100001491,01/09/2021,3
1,1100001491,01/10/2021,3
1,1100001491,01/11/2021,6
1,1100001491,01/12/2021,8
1,1100001492,01/01/2020,0
1,1100001492,01/02/2020,1
1,1100001492,01/03/2020,0
1,1100001492,01/04/2020,1
1,1100001492,01/05/2020,10
1,1100001492,01/06/2020,61
1,1100001492,01/07/2020,122
1,1100001492,01/08/2020,113
1,1100001492,01/09/2020,42
1,1100001492,01/10/2020,48
1,1100001492,01/11/2020,46
1,1100001492,01/12/2020,30
1,1100001492,01/01/2021,31
1,1100001492,01/02/2021,23
1,1100001492,01/03/2021,42
1,1100001492,01/04/2021,27
1,1100001492,01/05/2021,17
1,1100001492,01/06/2021,34
1,1100001492,01/07/2021,48
1,1100001492,01/08/2021,45
1,1100001492,01/09/2021,50
1,1100001492,01/10/2021,39
1,1100001492,01/11/2021,33
1,1100001492,01/12/2021,3
1,1100001497,01/01/2021,0
1,1100001497,01/02/2021,5
1,1100001497,01/03/2021,31
1,1100001497,01/04/2021,41
1,1100001497,01/05/2021,31
1,1100001497,01/06/2021,31
1,1100001497,01/07/2021,35
1,1100001497,01/08/2021,41
1,1100001497,01/09/2021,61
1,1100001497,01/10/2021,58
1,1100001497,01/11/2021,75
1,1100001497,01/12/2021,50
1,1100001498,01/01/2021,0
1,1100001498,01/02/2021,2
1,1100001498,01/03/2021,28
1,1100001498,01/04/2021,48
1,1100001498,01/05/2021,35
1,1100001498,01/06/2021,25
1,1100001498,01/07/2021,37
1,1100001498,01/08/2021,53
1,1100001498,01/09/2021,74
1,1100001498,01/10/2021,89
1,1100001498,01/11/2021,82
1,1100001498,01/12/2021,85
1,1100001499,01/01/2021,35
1,1100001499,01/02/2021,64
1,1100001499,01/03/2021,140
1,1100001499,01/04/2021,115
1,1100001499,01/05/2021,96
1,1100001499,01/06/2021,101
1,1100001499,01/07/2021,75
1,1100001499,01/08/2021,112
1,1100001499,01/09/2021,143
1,1100001499,01/10/2021,151
1,1100001499,01/11/2021,146
1,1100001499,01/12/2021,116
1,1100001500,01/03/2020,0
1,1100001500,01/04/2020,0
1,1100001500,01/05/2020,1212
1,1100001500,01/06/2020,2497
1,1100001500,01/07/2020,1063
1,1100001500,01/08/2020,160
1,1100001500,01/09/2020,57
1,1100001500,01/10/2020,170
1,1100001500,01/11/2020,2464
1,1100001500,01/12/2020,3583
1,1100001500,01/01/2021,3502
1,1100001500,01/02/2021,2755
1,1100001500,01/03/2021,4523
1,1100001500,01/04/2021,5160
1,1100001500,01/05/2021,3855
1,1100001500,01/06/2021,4150
1,1100001500,01/07/2021,4128
1,1100001500,01/08/2021,4686
1,1100001500,01/09/2021,6783
1,1100001500,01/10/2021,4974
1,1100001500,01/11/2021,5339
1,1100001500,01/12/2021,8713
1,1100001505,01/03/2020,2
1,1100001505,01/04/2020,0
1,1100001505,01/05/2020,0
1,1100001505,01/06/2020,0
1,1100001505,01/07/2020,0
1,1100001505,01/08/2020,0
1,1100001505,01/09/2020,0
1,1100001505,01/10/2020,0
1,1100001505,01/11/2020,0
1,1100001505,01/12/2020,0
1,1100001507,01/01/2021,0
1,1100001507,01/02/2021,0
1,1100001507,01/03/2021,1
1,1100001507,01/04/2021,25
1,1100001507,01/05/2021,422
1,1100001507,01/06/2021,997
1,1100001507,01/07/2021,1086
1,1100001507,01/08/2021,1276
1,1100001507,01/09/2021,1054
1,1100001507,01/10/2021,1127
1,1100001507,01/11/2021,1127
1,1100001507,01/12/2021,875
1,1100001508,01/01/2021,0
1,1100001508,01/02/2021,0
1,1100001508,01/03/2021,365
1,1100001508,01/04/2021,454
1,1100001508,01/05/2021,2806
1,1100001508,01/06/2021,2144
1,1100001508,01/07/2021,3187
1,1100001508,01/08/2021,2239
1,1100001508,01/09/2021,1513
1,1100001508,01/10/2021,1735
1,1100001508,01/11/2021,1808
1,1100001508,01/12/2021,1138
1,1100001514,01/01/2021,0
1,1100001514,01/02/2021,0
1,1100001514,01/03/2021,0
1,1100001514,01/04/2021,3
1,1100001514,01/05/2021,10
1,1100001514,01/06/2021,533
1,1100001514,01/07/2021,587
1,1100001514,01/08/2021,197
1,1100001514,01/09/2021,392
1,1100001514,01/10/2021,401
1,1100001514,01/11/2021,159
1,1100001514,01/12/2021,111
1,1100001515,01/01/2021,0
1,1100001515,01/02/2021,0
1,1100001515,01/03/2021,0
1,1100001515,01/04/2021,5
1,1100001515,01/05/2021,83
1,1100001515,01/06/2021,195
1,1100001515,01/07/2021,489
1,1100001515,01/08/2021,562
1,1100001515,01/09/2021,688
1,1100001515,01/10/2021,725
1,1100001515,01/11/2021,805
1,1100001515,01/12/2021,817
1,1100001517,01/01/2021,0
1,1100001517,01/02/2021,0
1,1100001517,01/03/2021,0
1,1100001517,01/04/2021,153
1,1100001517,01/05/2021,2717
1,1100001517,01/06/2021,4428
1,1100001517,01/07/2021,5570
1,1100001517,01/08/2021,6608
1,1100001517,01/09/2021,9826
1,1100001517,01/10/2021,8149
1,1100001517,01/11/2021,16285
1,1100001517,01/12/2021,11235
2,1100000013,01/01/2020,26
2,1100000013,01/02/2020,12
2,1100000013,01/03/2020,11
2,1100000013,01/04/2020,11
2,1100000013,01/05/2020,12
2,1100000013,01/06/2020,29
2,1100000013,01/07/2020,3
2,1100000013,01/08/2020,14
2,1100000013,01/09/2020,9
2,1100000013,01/10/2020,24
2,1100000013,01/11/2020,16
2,1100000013,01/12/2020,20
2,1100000013,01/01/2021,21
2,1100000013,01/02/2021,14
2,1100000013,01/03/2021,8
2,1100000013,01/04/2021,14
2,1100000013,01/05/2021,15
2,1100000013,01/06/2021,16
2,1100000013,01/07/2021,20
2,1100000013,01/08/2021,19
2,1100000013,01/09/2021,10
2,1100000013,01/10/2021,15
2,1100000013,01/11/2021,20
2,1100000016,01/01/2020,208
2,1100000016,01/02/2020,44
2,1100000016,01/03/2020,225
2,1100000016,01/04/2020,77
2,1100000016,01/05/2020,3
2,1100000016,01/06/2020,7
2,1100000016,01/07/2020,5
2,1100000016,01/08/2020,7
2,1100000016,01/09/2020,5
2,1100000016,01/10/2020,21
2,1100000016,01/11/2020,12
2,1100000016,01/12/2020,9
2,1100000016,01/01/2021,15
2,1100000016,01/02/2021,19
2,1100000016,01/03/2021,22
2,1100000016,01/04/2021,9
2,1100000016,01/05/2021,3
2,1100000016,01/06/2021,4
2,1100000016,01/07/2021,4
2,1100000016,01/08/2021,9
2,1100000016,01/09/2021,4
2,1100000016,01/10/2021,4
2,1100000016,01/11/2021,2
2,1100000017,01/01/2020,832
2,1100000017,01/02/2020,1762
2,1100000017,01/03/2020,1130
2,1100000017,01/04/2020,1244
2,1100000017,01/05/2020,34
2,1100000017,01/06/2020,46
2,1100000017,01/07/2020,53
2,1100000017,01/08/2020,40
2,1100000017,01/09/2020,37
2,1100000017,01/10/2020,42
2,1100000017,01/11/2020,37
2,1100000017,01/12/2020,30
2,1100000017,01/01/2021,31
2,1100000017,01/02/2021,28
2,1100000017,01/03/2021,22
2,1100000017,01/04/2021,27
2,1100000017,01/05/2021,21
2,1100000017,01/06/2021,25
2,1100000017,01/07/2021,34
2,1100000017,01/08/2021,29
2,1100000017,01/09/2021,26
2,1100000017,01/10/2021,28
2,1100000017,01/11/2021,35
2,1100000019,01/01/2020,160
2,1100000019,01/02/2020,155
2,1100000019,01/03/2020,185
2,1100000019,01/04/2020,109
2,1100000019,01/05/2020,111
2,1100000019,01/06/2020,132
2,1100000019,01/07/2020,204
2,1100000019,01/08/2020,191
2,1100000019,01/09/2020,158
2,1100000019,01/10/2020,157
2,1100000019,01/11/2020,132
2,1100000019,01/12/2020,126
2,1100000019,01/01/2021,130
2,1100000019,01/02/2021,127
2,1100000019,01/03/2021,144
2,1100000019,01/04/2021,132
2,1100000019,01/05/2021,154
2,1100000019,01/06/2021,153
2,1100000019,01/07/2021,199
2,1100000019,01/08/2021,227
2,1100000019,01/09/2021,173
2,1100000019,01/10/2021,141
2,1100000019,01/11/2021,157
2,1100000020,01/01/2020,1316
2,1100000020,01/02/2020,1593
2,1100000020,01/03/2020,3843
2,1100000020,01/04/2020,1435
2,1100000020,01/05/2020,1246
2,1100000020,01/06/2020,909
2,1100000020,01/07/2020,946
2,1100000020,01/08/2020,881
2,1100000020,01/09/2020,858
2,1100000020,01/10/2020,1101
2,1100000020,01/11/2020,1008
2,1100000020,01/12/2020,1184
2,1100000020,01/01/2021,953
2,1100000020,01/02/2021,401
2,1100000020,01/03/2021,1516
2,1100000020,01/04/2021,1085
2,1100000020,01/05/2021,896
2,1100000020,01/06/2021,683
2,1100000020,01/07/2021,660
2,1100000020,01/08/2021,650
2,1100000020,01/09/2021,721
2,1100000020,01/10/2021,604
2,1100000020,01/11/2021,924
2,1100000021,01/01/2020,1202
2,1100000021,01/02/2020,1695
2,1100000021,01/03/2020,2423
2,1100000021,01/04/2020,1003
2,1100000021,01/05/2020,954
2,1100000021,01/06/2020,1287
2,1100000021,01/07/2020,1496
2,1100000021,01/08/2020,1566
2,1100000021,01/09/2020,1770
2,1100000021,01/10/2020,1821
2,1100000021,01/11/2020,2664
2,1100000021,01/12/2020,2265
2,1100000021,01/01/2021,1510
2,1100000021,01/02/2021,2187
2,1100000021,01/03/2021,2507
2,1100000021,01/04/2021,2242
2,1100000021,01/05/2021,1580
2,1100000021,01/06/2021,1329
2,1100000021,01/07/2021,1194
2,1100000021,01/08/2021,677
2,1100000021,01/09/2021,1278
2,1100000021,01/10/2021,451
2,1100000021,01/11/2021,1637
2,1100000027,01/02/2020,2
2,1100000027,01/03/2020,2
2,1100000027,01/04/2020,13
2,1100000027,01/05/2020,10
2,1100000027,01/06/2020,11
2,1100000027,01/07/2020,11
2,1100000027,01/08/2020,46
2,1100000027,01/09/2020,13
2,1100000027,01/10/2020,1
2,1100000027,01/11/2020,1
2,1100000027,01/12/2020,3
2,1100000027,01/01/2021,2
2,1100000027,01/02/2021,1
2,1100000027,01/03/2021,1
2,1100000027,01/04/2021,5
2,1100000027,01/05/2021,10
2,1100000027,01/06/2021,11
2,1100000027,01/07/2021,10
2,1100000027,01/08/2021,18
2,1100000027,01/09/2021,13
2,1100000027,01/11/2021,2
2,1100000028,01/01/2020,10
2,1100000028,01/02/2020,23
2,1100000028,01/03/2020,42
2,1100000028,01/04/2020,81
2,1100000028,01/05/2020,73
2,1100000028,01/06/2020,64
2,1100000028,01/07/2020,139
2,1100000028,01/08/2020,162
2,1100000028,01/09/2020,100
2,1100000028,01/10/2020,20
2,1100000028,01/11/2020,10
2,1100000028,01/12/2020,13
2,1100000028,01/01/2021,9
2,1100000028,01/02/2021,9
2,1100000028,01/03/2021,34
2,1100000028,01/04/2021,56
2,1100000028,01/05/2021,66
2,1100000028,01/06/2021,215
2,1100000028,01/07/2021,81
2,1100000028,01/08/2021,108
2,1100000028,01/09/2021,161
2,1100000028,01/10/2021,18
2,1100000028,01/11/2021,19
2,1100000148,01/01/2020,38
2,1100000148,01/02/2020,27
2,1100000148,01/03/2020,36
2,1100000148,01/04/2020,1
2,1100000148,01/05/2020,1
2,1100000148,01/12/2020,1
2,1100000149,01/01/2020,43
2,1100000149,01/02/2020,9
2,1100000149,01/03/2020,47
2,1100000149,01/04/2020,28
2,1100000149,01/05/2020,13
2,1100000149,01/06/2020,18
2,1100000149,01/07/2020,36
2,1100000149,01/08/2020,41
2,1100000149,01/09/2020,10
2,1100000149,01/10/2020,37
2,1100000149,01/11/2020,25
2,1100000149,01/12/2020,29
2,1100000149,01/01/2021,32
2,1100000149,01/02/2021,8
2,1100000149,01/03/2021,20
2,1100000149,01/04/2021,34
2,1100000149,01/05/2021,23
2,1100000149,01/06/2021,1
2,1100000150,01/01/2020,698
2,1100000150,01/02/2020,1115
2,1100000150,01/03/2020,919
2,1100000150,01/04/2020,659
2,1100000150,01/05/2020,832
2,1100000150,01/06/2020,47
2,1100000150,01/07/2020,426
2,1100000150,01/08/2020,528
2,1100000150,01/09/2020,1066
2,1100000150,01/10/2020,597
2,1100000150,01/11/2020,67
2,1100000150,01/12/2020,209
2,1100000150,01/01/2021,262
2,1100000150,01/02/2021,537
2,1100000150,01/03/2021,125
2,1100000150,01/04/2021,233
2,1100000150,01/05/2021,149
2,1100000150,01/06/2021,55
2,1100000150,01/07/2021,7
2,1100000150,01/08/2021,9
2,1100000150,01/09/2021,15
2,1100000150,01/10/2021,5
2,1100000172,01/01/2020,263
2,1100000172,01/02/2020,374
2,1100000172,01/03/2020,262
2,1100000172,01/04/2020,152
2,1100000172,01/05/2020,26
2,1100000172,01/06/2020,166
2,1100000172,01/07/2020,262
2,1100000172,01/08/2020,283
2,1100000172,01/09/2020,287
2,1100000172,01/10/2020,60
2,1100000172,01/11/2020,222
2,1100000172,01/12/2020,260
2,1100000172,01/01/2021,210
2,1100000172,01/02/2021,242
2,1100000172,01/03/2021,211
2,1100000172,01/04/2021,222
2,1100000172,01/05/2021,205
2,1100000172,01/06/2021,197
2,1100000172,01/07/2021,326
2,1100000172,01/08/2021,291
2,1100000172,01/09/2021,335
2,1100000172,01/10/2021,314
2,1100000172,01/11/2021,320
2,1100000173,01/01/2020,116
2,1100000173,01/02/2020,439
2,1100000173,01/03/2020,246
2,1100000173,01/04/2020,229
2,1100000173,01/05/2020,398
2,1100000173,01/06/2020,219
2,1100000173,01/07/2020,270
2,1100000173,01/08/2020,323
2,1100000173,01/09/2020,323
2,1100000173,01/10/2020,785
2,1100000173,01/11/2020,376
2,1100000173,01/12/2020,328
2,1100000173,01/01/2021,151
2,1100000173,01/02/2021,257
2,1100000173,01/03/2021,178
2,1100000173,01/04/2021,273
2,1100000173,01/05/2021,266
2,1100000173,01/06/2021,102
2,1100000173,01/07/2021,310
2,1100000173,01/08/2021,160
2,1100000173,01/09/2021,318
2,1100000173,01/10/2021,250
2,1100000173,01/11/2021,368
2,1100000191,01/05/2021,366
2,1100000191,01/06/2021,326
2,1100000191,01/07/2021,331
2,1100000191,01/08/2021,369
2,1100000191,01/09/2021,324
2,1100000191,01/10/2021,288
2,1100000191,01/11/2021,255
2,1100000206,01/01/2020,24
2,1100000206,01/02/2020,25
2,1100000206,01/03/2020,30
2,1100000206,01/04/2020,20
2,1100000206,01/05/2020,16
2,1100000206,01/06/2020,18
2,1100000206,01/07/2020,24
2,1100000206,01/08/2020,24
2,1100000206,01/09/2020,23
2,1100000206,01/10/2020,20
2,1100000206,01/11/2020,22
2,1100000206,01/12/2020,16
2,1100000206,01/01/2021,17
2,1100000206,01/02/2021,25
2,1100000206,01/03/2021,15
2,1100000206,01/04/2021,11
2,1100000206,01/05/2021,20
2,1100000206,01/06/2021,22
2,1100000206,01/07/2021,23
2,1100000206,01/08/2021,14
2,1100000206,01/09/2021,21
2,1100000206,01/10/2021,25
2,1100000206,01/11/2021,28
2,1100000207,01/01/2020,17
2,1100000207,01/02/2020,26
2,1100000207,01/03/2020,27
2,1100000207,01/04/2020,11
2,1100000207,01/05/2020,3
2,1100000207,01/06/2020,2
2,1100000207,01/07/2020,3
2,1100000207,01/08/2020,3
2,1100000207,01/09/2020,12
2,1100000207,01/10/2020,11
2,1100000207,01/11/2020,9
2,1100000207,01/12/2020,13
2,1100000207,01/01/2021,6
2,1100000207,01/02/2021,10
2,1100000207,01/03/2021,13
2,1100000207,01/04/2021,13
2,1100000207,01/06/2021,12
2,1100000207,01/07/2021,3
2,1100000207,01/08/2021,16
2,1100000207,01/09/2021,25
2,1100000207,01/10/2021,27
2,1100000207,01/11/2021,27
2,1100000208,01/01/2020,20
2,1100000208,01/02/2020,20
2,1100000208,01/03/2020,21
2,1100000208,01/04/2020,1
2,1100000208,01/06/2020,3
2,1100000208,01/07/2020,2
2,1100000208,01/08/2020,5
2,1100000208,01/09/2020,8
2,1100000208,01/10/2020,2
2,1100000208,01/11/2020,7
2,1100000208,01/12/2020,2
2,1100000209,01/01/2020,18
2,1100000209,01/02/2020,19
2,1100000209,01/03/2020,39
2,1100000209,01/04/2020,5
2,1100000209,01/05/2020,1
2,1100000209,01/06/2020,4
2,1100000209,01/07/2020,2
2,1100000209,01/08/2020,7
2,1100000209,01/09/2020,6
2,1100000209,01/10/2020,9
2,1100000209,01/11/2020,23
2,1100000209,01/12/2020,17
2,1100000209,01/01/2021,13
2,1100000209,01/02/2021,9
2,1100000209,01/03/2021,19
2,1100000209,01/04/2021,10
2,1100000209,01/05/2021,7
2,1100000209,01/06/2021,7
2,1100000209,01/07/2021,3
2,1100000209,01/08/2021,8
2,1100000209,01/09/2021,16
2,1100000209,01/10/2021,17
2,1100000209,01/11/2021,32
2,1100000210,01/01/2020,14
2,1100000210,01/02/2020,38
2,1100000210,01/03/2020,14
2,1100000210,01/04/2020,3
2,1100000210,01/05/2020,1
2,1100000210,01/06/2020,3
2,1100000210,01/07/2020,5
2,1100000210,01/08/2020,5
2,1100000210,01/09/2020,13
2,1100000210,01/10/2020,16
2,1100000210,01/11/2020,12
2,1100000210,01/12/2020,7
2,1100000210,01/01/2021,12
2,1100000210,01/02/2021,15
2,1100000210,01/03/2021,7
2,1100000210,01/04/2021,2
2,1100000210,01/05/2021,4
2,1100000210,01/06/2021,8
2,1100000210,01/07/2021,16
2,1100000210,01/08/2021,14
2,1100000210,01/09/2021,37
2,1100000210,01/10/2021,35
2,1100000210,01/11/2021,31
2,1100000212,01/01/2020,8
2,1100000212,01/02/2020,7
2,1100000212,01/03/2020,11
2,1100000212,01/04/2020,7
2,1100000212,01/05/2020,1
2,1100000212,01/06/2020,1
2,1100000212,01/07/2020,4
2,1100000212,01/08/2020,8
2,1100000212,01/09/2020,5
2,1100000212,01/10/2020,7
2,1100000212,01/11/2020,7
2,1100000212,01/12/2020,8
2,1100000212,01/01/2021,6
2,1100000212,01/02/2021,18
2,1100000212,01/03/2021,6
2,1100000212,01/04/2021,9
2,1100000212,01/05/2021,5
2,1100000212,01/06/2021,3
2,1100000212,01/07/2021,5
2,1100000212,01/08/2021,12
2,1100000212,01/09/2021,10
2,1100000212,01/10/2021,7
2,1100000212,01/11/2021,11
2,1100000213,01/01/2020,195
2,1100000213,01/02/2020,163
2,1100000213,01/03/2020,362
2,1100000213,01/04/2020,55
2,1100000213,01/05/2020,21
2,1100000213,01/06/2020,19
2,1100000213,01/07/2020,21
2,1100000213,01/08/2020,37
2,1100000213,01/09/2020,61
2,1100000213,01/10/2020,90
2,1100000213,01/11/2020,127
2,1100000213,01/12/2020,75
2,1100000213,01/01/2021,64
2,1100000213,01/02/2021,59
2,1100000213,01/03/2021,92
2,1100000213,01/04/2021,49
2,1100000213,01/05/2021,38
2,1100000213,01/06/2021,42
2,1100000213,01/07/2021,39
2,1100000213,01/08/2021,80
2,1100000213,01/09/2021,147
2,1100000213,01/10/2021,177
2,1100000213,01/11/2021,253
2,1100000217,01/01/2020,418
2,1100000217,01/02/2020,699
2,1100000217,01/03/2020,2078
2,1100000217,01/04/2020,14
2,1100000217,01/05/2020,112
2,1100000217,01/06/2020,148
2,1100000217,01/07/2020,164
2,1100000217,01/08/2020,203
2,1100000217,01/09/2020,317
2,1100000217,01/10/2020,398
2,1100000217,01/11/2020,745
2,1100000217,01/12/2020,465
2,1100000217,01/01/2021,305
2,1100000217,01/02/2021,279
2,1100000217,01/03/2021,656
2,1100000217,01/04/2021,551
2,1100000217,01/05/2021,310
2,1100000217,01/06/2021,212
2,1100000217,01/07/2021,206
2,1100000217,01/08/2021,254
2,1100000217,01/09/2021,333
2,1100000217,01/10/2021,333
2,1100000217,01/11/2021,628
2,1100000300,01/01/2020,52
2,1100000300,01/02/2020,67
2,1100000300,01/03/2020,68
2,1100000300,01/04/2020,109
2,1100000300,01/05/2020,99
2,1100000300,01/06/2020,94
2,1100000300,01/07/2020,268
2,1100000300,01/08/2020,82
2,1100000300,01/09/2020,74
2,1100000300,01/10/2020,153
2,1100000300,01/11/2020,124
2,1100000300,01/12/2020,111
2,1100000300,01/01/2021,98
2,1100000300,01/02/2021,125
2,1100000300,01/03/2021,223
2,1100000300,01/04/2021,124
2,1100000300,01/05/2021,99
2,1100000300,01/06/2021,110
2,1100000300,01/07/2021,101
2,1100000300,01/08/2021,101
2,1100000300,01/09/2021,91
2,1100000300,01/10/2021,87
2,1100000300,01/11/2021,86
2,1100000323,01/01/2020,2
2,1100000323,01/02/2020,5
2,1100000323,01/03/2020,4
2,1100000323,01/04/2020,11
2,1100000323,01/05/2020,2
2,1100000323,01/06/2020,8
2,1100000323,01/07/2020,14
2,1100000323,01/08/2020,46
2,1100000323,01/09/2020,28
2,1100000323,01/10/2020,6
2,1100000323,01/11/2020,2
2,1100000323,01/12/2020,8
2,1100000323,01/01/2021,4
2,1100000323,01/02/2021,2
2,1100000323,01/03/2021,6
2,1100000323,01/04/2021,3
2,1100000323,01/05/2021,2
2,1100000323,01/06/2021,4
2,1100000323,01/07/2021,4
2,1100000323,01/08/2021,1
2,1100000323,01/10/2021,1
2,1100000324,01/01/2020,11
2,1100000324,01/02/2020,19
2,1100000324,01/03/2020,45
2,1100000324,01/04/2020,79
2,1100000324,01/05/2020,55
2,1100000324,01/06/2020,105
2,1100000324,01/07/2020,72
2,1100000324,01/08/2020,151
2,1100000324,01/09/2020,69
2,1100000324,01/10/2020,11
2,1100000324,01/11/2020,8
2,1100000324,01/12/2020,11
2,1100000324,01/01/2021,9
2,1100000324,01/02/2021,7
2,1100000324,01/03/2021,32
2,1100000324,01/04/2021,33
2,1100000324,01/05/2021,58
2,1100000324,01/06/2021,116
2,1100000324,01/07/2021,84
2,1100000324,01/08/2021,110
2,1100000324,01/09/2021,82
2,1100000324,01/10/2021,23
2,1100000324,01/11/2021,16
2,1100000330,01/01/2020,60
2,1100000330,01/02/2020,47
2,1100000330,01/03/2020,90
2,1100000330,01/04/2020,17
2,1100000330,01/05/2020,48
2,1100000330,01/06/2020,33
2,1100000330,01/07/2020,166
2,1100000330,01/08/2020,147
2,1100000330,01/09/2020,34
2,1100000330,01/10/2020,134
2,1100000330,01/11/2020,79
2,1100000330,01/12/2020,31
2,1100000330,01/01/2021,105
2,1100000330,01/02/2021,119
2,1100000330,01/03/2021,129
2,1100000330,01/04/2021,147
2,1100000330,01/05/2021,159
2,1100000330,01/06/2021,167
2,1100000330,01/07/2021,155
2,1100000330,01/08/2021,219
2,1100000330,01/09/2021,148
2,1100000330,01/10/2021,171
2,1100000330,01/11/2021,177
2,1100000331,01/01/2020,138
2,1100000331,01/02/2020,86
2,1100000331,01/03/2020,253
2,1100000331,01/04/2020,49
2,1100000331,01/05/2020,898
2,1100000331,01/06/2020,1195
2,1100000331,01/07/2020,959
2,1100000331,01/08/2020,790
2,1100000331,01/09/2020,1426
2,1100000331,01/10/2020,871
2,1100000331,01/11/2020,229
2,1100000331,01/12/2020,1483
2,1100000331,01/01/2021,568
2,1100000331,01/02/2021,613
2,1100000331,01/03/2021,327
2,1100000331,01/04/2021,601
2,1100000331,01/05/2021,523
2,1100000331,01/06/2021,559
2,1100000331,01/07/2021,290
2,1100000331,01/08/2021,578
2,1100000331,01/09/2021,253
2,1100000331,01/10/2021,511
2,1100000331,01/11/2021,283
2,1100000340,01/01/2020,24
2,1100000340,01/02/2020,48
2,1100000340,01/03/2020,61
2,1100000340,01/04/2020,11
2,1100000340,01/05/2020,15
2,1100000340,01/06/2020,20
2,1100000340,01/07/2020,26
2,1100000340,01/08/2020,32
2,1100000340,01/09/2020,36
2,1100000340,01/10/2020,24
2,1100000340,01/11/2020,27
2,1100000340,01/12/2020,31
2,1100000340,01/01/2021,13
2,1100000340,01/02/2021,23
2,1100000340,01/03/2021,19
2,1100000340,01/04/2021,19
2,1100000340,01/05/2021,19
2,1100000340,01/06/2021,21
2,1100000340,01/07/2021,25
2,1100000340,01/08/2021,14
2,1100000340,01/09/2021,33
2,1100000340,01/10/2021,26
2,1100000340,01/11/2021,7
2,1100000343,01/01/2020,59
2,1100000343,01/02/2020,31
2,1100000343,01/03/2020,93
2,1100000343,01/04/2020,7
2,1100000343,01/05/2020,2
2,1100000343,01/06/2020,3
2,1100000343,01/07/2020,16
2,1100000343,01/08/2020,27
2,1100000343,01/09/2020,31
2,1100000343,01/10/2020,24
2,1100000343,01/11/2020,39
2,1100000343,01/12/2020,25
2,1100000343,01/01/2021,35
2,1100000343,01/02/2021,44
2,1100000343,01/03/2021,19
2,1100000343,01/04/2021,16
2,1100000343,01/05/2021,8
2,1100000343,01/06/2021,9
2,1100000343,01/07/2021,7
2,1100000343,01/08/2021,11
2,1100000343,01/09/2021,20
2,1100000343,01/10/2021,11
2,1100000343,01/11/2021,4
2,1100000353,01/01/2020,5
2,1100000353,01/02/2020,1
2,1100000353,01/03/2020,1
2,1100000353,01/04/2020,1
2,1100000353,01/05/2020,1
2,1100000353,01/07/2020,5
2,1100000353,01/08/2020,6
2,1100000353,01/09/2020,4
2,1100000353,01/12/2020,2
2,1100000353,01/02/2021,1
2,1100000353,01/03/2021,1
2,1100000353,01/04/2021,1
2,1100000353,01/05/2021,4
2,1100000353,01/06/2021,2
2,1100000353,01/07/2021,2
2,1100000353,01/08/2021,2
2,1100000353,01/09/2021,1
2,1100000353,01/10/2021,2
2,1100000398,01/01/2020,31
2,1100000398,01/02/2020,32
2,1100000398,01/03/2020,39
2,1100000398,01/04/2020,26
2,1100000398,01/05/2020,19
2,1100000398,01/06/2020,28
2,1100000398,01/07/2020,29
2,1100000398,01/08/2020,26
2,1100000398,01/09/2020,33
2,1100000398,01/10/2020,44
2,1100000398,01/11/2020,31
2,1100000398,01/12/2020,31
2,1100000398,01/01/2021,33
2,1100000398,01/02/2021,31
2,1100000398,01/03/2021,35
2,1100000398,01/04/2021,34
2,1100000398,01/05/2021,38
2,1100000398,01/06/2021,25
2,1100000398,01/07/2021,29
2,1100000398,01/08/2021,34
2,1100000398,01/09/2021,33
2,1100000398,01/10/2021,47
2,1100000398,01/11/2021,31
2,1100000399,01/01/2020,5
2,1100000399,01/02/2020,6
2,1100000399,01/03/2020,2
2,1100000399,01/04/2020,3
2,1100000399,01/05/2020,4
2,1100000399,01/06/2020,5
2,1100000399,01/07/2020,5
2,1100000399,01/08/2020,6
2,1100000399,01/09/2020,8
2,1100000399,01/10/2020,5
2,1100000399,01/11/2020,2
2,1100000399,01/12/2020,5
2,1100000399,01/01/2021,4
2,1100000399,01/02/2021,4
2,1100000399,01/03/2021,4
2,1100000399,01/04/2021,4
2,1100000399,01/05/2021,3
2,1100000399,01/06/2021,2
2,1100000399,01/07/2021,5
2,1100000399,01/08/2021,1
2,1100000399,01/09/2021,1
2,1100000399,01/10/2021,3
2,1100000399,01/11/2021,6
2,1100000401,01/01/2020,29
2,1100000401,01/02/2020,18
2,1100000401,01/03/2020,19
2,1100000401,01/04/2020,18
2,1100000401,01/05/2020,14
2,1100000401,01/06/2020,18
2,1100000401,01/07/2020,15
2,1100000401,01/08/2020,18
2,1100000401,01/09/2020,16
2,1100000401,01/10/2020,20
2,1100000401,01/11/2020,15
2,1100000401,01/12/2020,26
